ChEMBL ID,Name,SMILES
CHEMBL323536,MITOMYCIN B,COC1=C(C)C(=O)C2=C(C1=O)[C@H](COC(N)=O)[C@@]1(O)[C@@H]3[C@H](CN21)N3C
CHEMBL488204,SAUVEOLINE,COc1cc2c3c(c1OC)-c1c(ccc(O)c1O)C[C@H]3N(C)CC2
CHEMBL556120,SODIUM DECYL SULFATE,CCCCCCCCCCOS(=O)(=O)[O-].[Na+]
CHEMBL462322,SODIUM OCTADECYL SULFATE,CCCCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
CHEMBL496848,LACHNONE D,C[C@@]1([C@@H]2CCC(=O)O2)Oc2cc(CO)cc(O)c2C(=O)[C@H]1O
CHEMBL1078140,GLYCEROL MONOPALMITATE,CCCCCCCCCCCCCCCC(=O)OCC(O)CO
CHEMBL513112,LAEVINOL F,CC(=O)[C@H]1[C@H](O)CC[C@]23O[C@H]2[C@@H](O)C[C@H](C)[C@@]13C
CHEMBL558103,ABYSSINONE II,CC(C)=CCc1cc([C@@H]2CC(=O)c3ccc(O)cc3O2)ccc1O
CHEMBL492608,TRYPARGINE,N=C(N)NCCCC1NCCc2c1[nH]c1ccccc21
CHEMBL451054,SUBEROSOL D,C=C1CC/C=C(/C)[C@@H](O)C[C@@H]2[C@@H]1CC2(C)C
CHEMBL484453,PLAKINIDONE,CC1=C(O)C(C)(CCCCCC(C)CCCCc2ccc(O)cc2)OOC1=O
CHEMBL485068,CESPITULARIN F,C=C1CC[C@@H]2CCC3=C(C(=O)[C@@H](/C(C)=C/C(O)C1)[C@H]3O)C2(C)C
CHEMBL1379,TETRAHYDROTHIOPHENE,C1CCSC1
CHEMBL253919,PHENYLHEPTANOIC ACID,O=C(O)CCCCCCc1ccccc1
CHEMBL489961,TRIGONELLINE HYDROCHLORIDE,C[n+]1cccc(C(=O)[O-])c1.Cl
CHEMBL256056,IROMYCIN BM,CCCc1c(C/C=C(\C)C/C=C/C(C)(C)O)[nH]c(=O)c(C)c1OC
CHEMBL553670,CALLICARPIC ACID A,C=C(C)[C@@H]1CC=C2C=C(C(C)C)CC[C@@H]2[C@@]1(C)CCC(=O)O
CHEMBL497276,UNGIMINORINE,CO[C@@H]1[C@@H](O)[C@H]2c3cc4c(cc3CN3CC=C([C@H]1O)[C@H]23)OCO4
CHEMBL549345,PHOTINIDE D,C[C@@H]1CC(=O)O[C@H]1/C(CO)=C1/Oc2cccc(O)c2C1=O
CHEMBL1394319,BROQUINALDOL,Cc1ccc2c(Br)cc(Br)c(O)c2n1
CHEMBL238132,3-NITROBENZALDEHYDE,O=Cc1cccc([N+](=O)[O-])c1
CHEMBL413029,PANGLIMYCIN C,C[C@@H]1CC(=O)C2=C(CC[C@]3(O)[C@H]2C(=O)c2cccc(O)c2[C@@H]3O)C1
CHEMBL461270,VOGELIN F,COc1cc(O)c(CC=C(C)C)cc1-c1coc2cc(O)cc(O)c2c1=O
CHEMBL241771,"17,18-DIHYDROXYLUOTONIN A",O=c1c2cc(O)c(O)cc2nc2n1Cc1cc3ccccc3nc1-2
CHEMBL505348,L-ARABINOSE,O[C@@H]1[C@@H](O)[C@@H](O)CO[C@H]1O
CHEMBL468640,BERKELEYAMIDE B,CC(=O)OC(c1ccccc1)c1cc(=O)c(C(=O)NC(=O)CC(C)C)co1
CHEMBL490323,AMARALIN,C[C@@H]1C[C@@H]2OC(=O)C[C@H]2C[C@@]2(C)[C@H]1[C@H]1O[C@H]1[C@@H]2O
CHEMBL454588,AGONODEPSIDE A,C/C=C(\C)c1cc(O)c(C)c(OC(=O)c2c(/C(C)=C/C)cc(O)c(C)c2O)c1
CHEMBL1908074,EPIESTRIOL,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@H](O)[C@@H]2O
CHEMBL1801610,MELANNEIN,COc1ccc(-c2cc(=O)oc3cc(OC)c(O)cc23)cc1O
CHEMBL1801600,PTEROLINUS C,COc1ccc([C@H]2Oc3cc(OC)c(OC)cc3[C@@H]2C)cc1O
CHEMBL1094786,TROGOPTEROID A,CC1=C2C=C[C@]34C[C@](C)(CC[C@@H]3[C@@]2(C)CCC1=O)C(=O)O4
CHEMBL75410,NEBURON,CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1
CHEMBL469723,PAWHUSKIN B,CC(C)=CCCC1(C)C=Cc2c(O)cc(/C=C/c3ccc(O)c(O)c3)cc2O1
CHEMBL7476,WHI-261,CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H](CO)O1
CHEMBL137586,6-METHOXYFLAVONE,COc1ccc2oc(-c3ccccc3)cc(=O)c2c1
CHEMBL1094516,YONAROLIDE,C=C(C)[C@@H]1CC(=O)CC2=C(C1)[C@@H]1C(=O)O[C@@H]3CC(C)=C(C2=O)[C@H]13
CHEMBL2111117,FLUDALANINE,N[C@H](CF)C(=O)O
CHEMBL289159,TRYPROSTATIN A,COc1ccc2c(C[C@@H]3NC(=O)[C@@H]4CCCN4C3=O)c(CC=C(C)C)[nH]c2c1
CHEMBL4877198,DEUPSILOCIN,[2H]C([2H])([2H])N(C([2H])([2H])[2H])C([2H])([2H])C([2H])([2H])c1c[nH]c2cccc(O)c12
CHEMBL2103812,GOLOTIMOD,N[C@H](CCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)C(=O)O
CHEMBL122270,LOBELINE,CN1[C@@H](CC(=O)c2ccccc2)CCC[C@H]1C[C@H](O)c1ccccc1
CHEMBL461343,GUANOXABENZ,N=C(NO)N/N=C/c1c(Cl)cccc1Cl
CHEMBL43185,PIPERINE,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1
CHEMBL655,MIDAZOLAM,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2
CHEMBL589390,LATREPIRDINE,Cc1ccc2c(c1)c1c(n2CCc2ccc(C)nc2)CCN(C)C1
CHEMBL137,METRONIDAZOLE,Cc1ncc([N+](=O)[O-])n1CCO
CHEMBL416,METHOXSALEN,COc1c2occc2cc2ccc(=O)oc12
CHEMBL1365576,TETRASUL,Clc1ccc(Sc2cc(Cl)c(Cl)cc2Cl)cc1
CHEMBL2179529,AZD1446,O=C(c1ccc(Cl)o1)N1CC2CNCC2C1
CHEMBL2104089,AMBUPHYLLINE,CC(C)(N)CO.Cn1c(=O)c2[nH]cnc2n(C)c1=O
CHEMBL292439,NORLEUCINE,CCCC[C@H](N)C(=O)O
CHEMBL5314565,UTRELOXASTAT,CCCCCCCCCC1=C(C)C(=O)C(C)=C(C)C1=O
CHEMBL5095415,DEULINOLEATE ETHYL,[2H]C([2H])(/C=C\CCCCC)/C=C\CCCCCCCC(=O)OCC
CHEMBL32800,FENOTEROL,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1
CHEMBL2105458,THENALIDINE,CN1CCC(N(Cc2cccs2)c2ccccc2)CC1
CHEMBL1569,AMANTADINE HYDROCHLORIDE,Cl.NC12CC3CC(CC(C3)C1)C2
CHEMBL680,CEFACLOR ANHYDROUS,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1
CHEMBL3989406,ENALAPRILAT,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O.O.O
CHEMBL1098421,OPLOXYNE A,CCCCCCC[C@@H]1O[C@@H]1[C@H](O)C#CC#C[C@@H](O)CC
CHEMBL1024,IFOSFAMIDE,O=P1(NCCCl)OCCCN1CCCl
CHEMBL4594430,KL-1333,CC(C)c1nc2c([nH]1)C(=O)C(=O)c1ccccc1-2
CHEMBL17289,CHS-828,N#CN=C(NCCCCCCOc1ccc(Cl)cc1)Nc1ccncc1
CHEMBL443014,CARBOQUONE,COC(COC(N)=O)C1=C(N2CC2)C(=O)C(C)=C(N2CC2)C1=O
CHEMBL255044,FLUPIRTINE,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N
CHEMBL2110954,NERAMEXANE,CC1(C)CC(C)(C)CC(C)(N)C1
CHEMBL446452,ARUNDINE,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1
CHEMBL2105738,GALETERONE,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(n3cnc4ccccc43)=CC[C@@H]12
CHEMBL1098659,WATER,O
CHEMBL11,IMIPRAMINE,CN(C)CCCN1c2ccccc2CCc2ccccc21
CHEMBL1715,PIOGLITAZONE HYDROCHLORIDE,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1.Cl
CHEMBL2104708,MELDONIUM,C[N+](C)(C)NCCC(=O)[O-]
CHEMBL254857,FIPEXIDE,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1
CHEMBL2442750,QAV680,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1
CHEMBL1512080,METHISAZONE,CN1C(=O)/C(=N\NC(N)=S)c2ccccc21
CHEMBL2107529,SUCRALOSE,OC[C@@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@H]1Cl
CHEMBL1520512,DEHYDROVARIABILIN,COc1ccc2c(c1)OCc1c-2oc2cc(OC)ccc12
CHEMBL277474,ANTIPYRINE,Cc1cc(=O)n(-c2ccccc2)n1C
CHEMBL3621988,TUCIDINOSTAT,Nc1cc(F)ccc1NC(=O)c1ccc(CNC(=O)/C=C/c2cccnc2)cc1
CHEMBL979,MEPROBAMATE,CCCC(C)(COC(N)=O)COC(N)=O
CHEMBL469,KETOROLAC,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O
CHEMBL4206492,OSORESNONTRINE,O=c1[nH]c(Cc2ccccn2)nc2c1cnn2C1CCOCC1
CHEMBL259209,MILNACIPRAN,CCN(CC)C(=O)C1(c2ccccc2)CC1CN
CHEMBL986,RETINOL,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1
CHEMBL1738972,DENATONIUM,CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1
CHEMBL396416,CARBOCYSTEINE,N[C@@H](CSCC(=O)O)C(=O)O
CHEMBL2105212,MEBUTIZIDE,CCC(C)C(C)C1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1
CHEMBL3039528,ZICRONAPINE,CN1CCN([C@@H]2C[C@@H](c3ccccc3)c3ccc(Cl)cc32)CC1(C)C
CHEMBL1382,TOLTERODINE,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1
CHEMBL153479,AMBROXOL,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1
CHEMBL105,MITOMYCIN,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12
CHEMBL87493,FENFLURAMINE,CCNC(C)Cc1cccc(C(F)(F)F)c1
CHEMBL1201353,DEXCHLORPHENIRAMINE,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1
CHEMBL27759,ENTINOSTAT,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1
CHEMBL4594277,AMPRELOXETINE HYDROCHLORIDE,Cl.Fc1cc(F)c(OCc2ccccc2C2CCNCC2)c(F)c1
CHEMBL315985,ESLICARBAZEPINE,NC(=O)N1c2ccccc2C[C@H](O)c2ccccc21
CHEMBL2105242,MELADRAZINE,CCN(CC)c1nc(=NN)nc(N(CC)CC)[nH]1
CHEMBL1651906,STREPTOZOCIN,CN(N=O)C(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
CHEMBL1628502,GABAPENTIN ENACARBIL,CC(OC(=O)NCC1(CC(=O)O)CCCCC1)OC(=O)C(C)C
CHEMBL3715108,LACTISOLE SODIUM,COc1ccc(OC(C)C(=O)[O-])cc1.[Na+]
CHEMBL1094550,GYROSANOLIDE D,C=C(C)[C@H]1CCC2=C[C@@H](C/C(C)=C/C(=O)[C@H](O)CC(=O)C1)OC2=O
CHEMBL37161,FENBENDAZOLE,COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1
CHEMBL471036,LITOXETINE,c1ccc2cc(COC3CCNCC3)ccc2c1
CHEMBL296913,PARECOXIB SODIUM,CCC(=O)[N-]S(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1.[Na+]
CHEMBL4802136,PHI-101,NC(=O)Nc1cc(C#Cc2cccc(F)c2)sc1C(=O)N[C@H]1CCCNC1
CHEMBL1464,WARFARIN,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O
CHEMBL1200387,AMPHETAMINE ADIPATE,CC(N)Cc1ccccc1.O=C(O)CCCCC(=O)O
CHEMBL134658,HEPTANE,CCCCCCC
CHEMBL544,MEQUINOL,COc1ccc(O)cc1
CHEMBL1200874,"TOLBUTAMIDE SODIUM, STERILE",CCCCNC(=O)[N-]S(=O)(=O)c1ccc(C)cc1.[Na+]
CHEMBL1909285,NITREFAZOLE,Cc1nc([N+](=O)[O-])cn1-c1ccc([N+](=O)[O-])cc1
CHEMBL1301,HYDROXYSTILBAMIDINE,N=C(N)c1ccc(/C=C/c2ccc(C(=N)N)cc2O)cc1
CHEMBL571948,Y-39983,C[C@@H](N)c1ccc(C(=O)Nc2ccnc3[nH]ccc23)cc1
CHEMBL1201208,PHENMETRAZINE,CC1NCCOC1c1ccccc1
CHEMBL1200695,PHENYLPROPANOLAMINE HYDROCHLORIDE,CC(N)C(O)c1ccccc1.Cl
CHEMBL1200982,BUTABARBITAL SODIUM,CCC(C)C1(CC)C(=O)[N-]C(=O)NC1=O.[Na+]
CHEMBL1200367,ECHOTHIOPHATE IODIDE,CCOP(=O)(OCC)SCC[N+](C)(C)C.[I-]
CHEMBL1200745,OXPRENOLOL HYDROCHLORIDE,C=CCOc1ccccc1OCC(O)CNC(C)C.Cl
CHEMBL41306,CNS-5161,CSc1cccc(N(C)C(=N)Nc2cc(SC)ccc2Cl)c1
CHEMBL1195,PROPOXYCAINE,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC
CHEMBL1200773,TOCAINIDE HYDROCHLORIDE,Cc1cccc(C)c1NC(=O)C(C)N.Cl
CHEMBL338604,C-1311,CCN(CC)CCNc1ccc2ncn3c4ccc(O)cc4c(=O)c1c23
CHEMBL1165011,AMPYRONE,Cc1c(N)c(=O)n(-c2ccccc2)n1C
CHEMBL2107572,TECALCET HYDROCHLORIDE,COc1cccc([C@@H](C)NCCCc2ccccc2Cl)c1.Cl
CHEMBL1200910,SULFISOXAZOLE ACETYL,CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1
CHEMBL1200970,ETHOPROPAZINE HYDROCHLORIDE,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21.Cl
CHEMBL127516,BUTAMBEN,CCCCOC(=O)c1ccc(N)cc1
CHEMBL30219,METHOHEXITAL SODIUM,C=CCC1(C(C)C#CCC)C(=O)N=C([O-])N(C)C1=O.[Na+]
CHEMBL2178100,GLPG0492,CN1C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)[C@@]1(CO)c1ccccc1
CHEMBL2096642,INAMRINONE LACTATE,CC(O)C(=O)O.Nc1cc(-c2ccncc2)c[nH]c1=O
CHEMBL268164,CYCLOBARBITAL,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O
CHEMBL1200426,METHIXENE HYDROCHLORIDE,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1.Cl.O
CHEMBL1201210,PROPIOMAZINE,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2
CHEMBL13280,FLUNITRAZEPAM,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21
CHEMBL1334860,DILOXANIDE FUROATE,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1
CHEMBL1096455,SEIRICARDINE C,C[C@@H]1[C@@]2(C)CC[C@@H]3[C@H]2CC[C@@]1(C)O[C@]3(C)O
CHEMBL2104262,FADOLMIDINE,Oc1ccc2c(c1)C(Cc1c[nH]cn1)CC2
CHEMBL1200654,BENOXINATE HYDROCHLORIDE,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N.Cl
CHEMBL2103874,OCLACITINIB,CNS(=O)(=O)C[C@H]1CC[C@H](N(C)c2[nH]cnc3nccc2-3)CC1
CHEMBL4594393,CALCIUM OXYBATE,O=C([O-])CCCO.O=C([O-])CCCO.[Ca+2]
CHEMBL1628569,ROBALZOTAN,NC(=O)c1ccc(F)c2c1C[C@@H](N(C1CCC1)C1CCC1)CO2
CHEMBL1201051,CIMETIDINE HYDROCHLORIDE,CN/C(=N\CCSCc1nc[nH]c1C)NC#N.Cl
CHEMBL382277,EX-527,NC(=O)C1CCCC2c3cc(Cl)ccc3NC12
CHEMBL1591365,LIRANAFTATE,COc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCCC3)n1
CHEMBL462547,URETHANE,CCOC(N)=O
CHEMBL2105345,PROPANIDID,CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1
CHEMBL1200497,CYCLIZINE LACTATE,CC(O)C(=O)O.CN1CCN(C(c2ccccc2)c2ccccc2)CC1
CHEMBL197669,ST1535,CCCCc1nc(N)c2nc(-n3nccn3)n(C)c2n1
CHEMBL4802153,SONLICROMANOL,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(C(=O)N[C@@H]1CCCNC1)O2
CHEMBL2036958,SCH-900271,CC1(CCCc2cc(=O)oc3[nH]c(=O)[nH]c(=O)c23)CC1
CHEMBL1197,HEXYLCAINE,CC(CNC1CCCCC1)OC(=O)c1ccccc1
CHEMBL1200542,DESOXYCORTICOSTERONE ACETATE,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL1371,CHLORZOXAZONE,O=c1[nH]c2cc(Cl)ccc2o1
CHEMBL14935,TEZAMPANEL ANHYDROUS,O=C(O)[C@@H]1C[C@H]2C[C@@H](CCc3nn[nH]n3)CC[C@H]2CN1
CHEMBL107,COLCHICINE,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
CHEMBL2104751,THEBACON,COc1ccc2c3c1O[C@H]1C(OC(C)=O)=CC[C@H]4[C@@H](C2)N(C)CC[C@]314
CHEMBL291157,ROSOXACIN,CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21
CHEMBL2107763,ODIPARCIL,Cc1cc(=O)oc2cc(O[C@@H]3SC[C@@H](O)[C@H](O)[C@H]3O)ccc12
CHEMBL3544913,VIXOTRIGINE,NC(=O)[C@@H]1CC[C@H](c2ccc(OCc3ccccc3F)cc2)N1
CHEMBL1709,SERTRALINE HYDROCHLORIDE,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl
CHEMBL1201274,LEVOBETAXOLOL,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1
CHEMBL1303,ROTIGOTINE,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1
CHEMBL3707303,MAGNESIUM PIDOLATE,O=C([O-])[C@@H]1CCC(O)=N1.O=C([O-])[C@@H]1CCC(O)=N1.[Mg+2]
CHEMBL1796998,SULFUR HEXAFLUORIDE,FS(F)(F)(F)(F)F
CHEMBL1256137,CYSTEAMINE HYDROCHLORIDE,Cl.NCCS
CHEMBL119,TRIMETREXATE,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC
CHEMBL28318,PROPYPHENAZONE,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C
CHEMBL780,PENTETIC ACID,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O
CHEMBL596186,ARA-5'-CMP,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]2O)c(=O)n1
CHEMBL417675,PALMIDROL,CCCCCCCCCCCCCCCC(=O)NCCO
CHEMBL1311,ISOSORBIDE MONONITRATE,O=[N+]([O-])O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O
CHEMBL1361347,CLOPAMIDE,CC1CCCC(C)N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
CHEMBL224060,VOROZOLE,Cn1nnc2ccc([C@H](c3ccc(Cl)cc3)n3cncn3)cc21
CHEMBL1654,RISEDRONATE SODIUM,O=P([O-])(O)C(O)(Cc1cccnc1)P(=O)(O)O.[Na+]
CHEMBL26215,OCTANOL,CCCCCCCCO
CHEMBL849,TRICLOSAN,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
CHEMBL121626,TOLFENAMIC ACID,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O
CHEMBL416956,MEFLOQUINE,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1
CHEMBL2105613,DIVALPROEX SODIUM,CCCC(CCC)C(=O)O.CCCC(CCC)C(=O)[O-].[Na+]
CHEMBL2064455,RODUCITABINE,Nc1ccn([C@@H]2C(F)=C(CO)[C@@H](O)[C@H]2O)c(=O)n1
CHEMBL3989844,DEXTROAMPHETAMINE SACCHARATE,C[C@H](N)Cc1ccccc1.O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O
CHEMBL781,MAZINDOL,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21
CHEMBL1476022,NOMEGESTROL ACETATE,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
CHEMBL2103791,ADIPIPLON,CCCc1c(Cn2ccnc2-c2ncccc2F)ncn2nc(C)nc12
CHEMBL170988,PHENFORMIN,N=C(N)NC(=N)NCCc1ccccc1
CHEMBL17860,LOFEXIDINE,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1
CHEMBL2107355,MIGALASTAT HYDROCHLORIDE,Cl.OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O
CHEMBL4650894,ISUZINAXIB,CCCc1c(-c2ccccc2)nn(-c2ccccn2)c1O
CHEMBL776,METAPROTERENOL,CC(C)NCC(O)c1cc(O)cc(O)c1
CHEMBL5170587,VK5211,N#Cc1ccc(N2CCC[C@@H]2[C@@H](O)C(F)(F)F)cc1C(F)(F)F
CHEMBL551978,DROTAVERINE,CCOc1ccc(/C=C2\NCCc3cc(OCC)c(OCC)cc32)cc1OCC
CHEMBL754,FOSCARNET SODIUM,O=C([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+]
CHEMBL86,METOCLOPRAMIDE,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
CHEMBL2251727,ETHYL ISOTHIOCYANATE,CCN=C=S
CHEMBL258940,FALNIDAMOL,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1
CHEMBL2105762,OMARIGLIPTIN,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2
CHEMBL452,CLONAZEPAM,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1
CHEMBL4297624,BISEGLIPTIN,CCOC(=O)C12CCC(NCC(=O)N3C[C@@H](F)C[C@H]3C#N)(CC1)CC2
CHEMBL1004,DOXYLAMINE,CN(C)CCOC(C)(c1ccccc1)c1ccccn1
CHEMBL4101807,VOXELOTOR,CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O
CHEMBL514,LOMUSTINE,O=NN(CCCl)C(=O)NC1CCCCC1
CHEMBL1082462,DBPR-108,CC(C)(CC(=O)N1CCCC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N
CHEMBL201152,COLUMBIANETIN,CC(C)(O)[C@@H]1Cc2c(ccc3ccc(=O)oc23)O1
CHEMBL578390,APX-3330,CCCCCCCCC/C(=C\C1=C(C)C(=O)C(OC)=C(OC)C1=O)C(=O)O
CHEMBL5095229,BEZUCLASTINIB,Cc1[nH]nc(C(=O)Nc2cnc3[nH]c(-c4ccccc4)cc3c2)c1C
CHEMBL1094785,CARMOTEROL,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1
CHEMBL768,ESMOLOL,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1
CHEMBL446,SULFAMETHAZINE,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1
CHEMBL6378,ZIDAPAMIDE,CC1c2ccccc2CN1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
CHEMBL242341,FORMONONETIN,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1
CHEMBL5314944,ZELQUISTINEL,C[C@@H](O)[C@@H](C(N)=O)N1C[C@@]2(CCCN2C(=O)OC(C)(C)C)C1=O
CHEMBL272485,DIBUTYL PHTHALATE,CCCCOC(=O)c1ccccc1C(=O)OCCCC
CHEMBL545,ALCOHOL,CCO
CHEMBL47072,KETOBEMIDONE,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1
CHEMBL419045,GAVESTINEL SODIUM,O=C(/C=C/c1c(C(=O)[O-])[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1.[Na+]
CHEMBL376897,METHSCOPOLAMINE,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12
CHEMBL606,MISOPROSTOL,CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC
CHEMBL521606,NADOLOL,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2
CHEMBL3235620,ANTROQUINONOL,COC1=C(OC)[C@H](O)[C@H](C/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@@H](C)C1=O
CHEMBL563251,PF-03463275,CN1C[C@@H]2[C@H](C1)[C@H]2CN(Cc1ccc(F)c(Cl)c1)C(=O)c1cn(C)cn1
CHEMBL93,ZILEUTON,CC(c1cc2ccccc2s1)N(O)C(N)=O
CHEMBL83,TAMOXIFEN,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
CHEMBL3655081,ABROCITINIB,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1
CHEMBL3989569,IBANDRONATE SODIUM,CCCCCN(C)CCC(O)(P(=O)([O-])O)P(=O)(O)O.O.[Na+]
CHEMBL1200374,EXEMESTANE,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12
CHEMBL486208,DEXBORNEOL,CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2
CHEMBL2093999,ISTAROXIME,C[C@]12CCC(=NOCCN)C[C@@H]1C(=O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL2010601,IVACAFTOR,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
CHEMBL450239,(E)-6-STYRYLISATIN,O=C1Nc2cc(/C=C/c3ccccc3)ccc2C1=O
CHEMBL583912,(-)-EPICATECHIN,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2
